,Timestamp_Rounded,Open,High,Low,Close,Volume,Sentiment_Value,news_count
10877,2019-01-09 10:20:00,4019.18,4021.0,4019.18,4021.0,5.42162947,0.0,0.0
10878,2019-01-09 10:21:00,4021.0,4023.05,4015.92,4020.73,19.18851155,0.0,0.0
10879,2019-01-09 10:22:00,4016.5,4021.0,4013.29,4017.58,16.97700864,0.0,0.0
10880,2019-01-09 10:23:00,4017.6,4019.97,4016.0,4019.97,15.37705651,0.0,0.0
10881,2019-01-09 10:24:00,4019.0,4020.0,4018.78,4018.78,12.27256775,0.0,0.0
10882,2019-01-09 10:25:00,4018.57,4021.0,4018.51,4018.73,15.00188811,0.0,0.0
10883,2019-01-09 10:26:00,4019.01,4023.63,4019.01,4021.9,8.89244021,0.0,0.0
10884,2019-01-09 10:27:00,4021.74,4023.0,4019.5,4019.5,12.561318,0.0,0.0
10885,2019-01-09 10:28:00,4020.51,4020.51,4018.03,4018.03,5.2800561,0.0,0.0
10886,2019-01-09 10:29:00,4018.03,4018.52,4013.29,4018.52,8.67304375,0.0,0.0
10887,2019-01-09 10:30:00,4018.38,4018.38,4018.38,4018.38,0.02252987,0.0,0.0
10888,2019-01-09 10:31:00,4020.01,4020.01,4020.01,4020.01,0.76982962,0.0,0.0
10889,2019-01-09 10:32:00,4023.48,4025.13,4022.97,4025.13,2.45732656,0.0,0.0
10890,2019-01-09 10:33:00,4021.78,4021.78,4017.73,4017.73,4.18460972,0.0,0.0
10891,2019-01-09 10:34:00,4018.49,4020.0,4016.99,4016.99,2.0453632,0.0,0.0
10892,2019-01-09 10:35:00,4016.99,4017.82,4016.99,4017.82,3.7401,0.0,0.0
10893,2019-01-09 10:36:00,4021.04,4021.51,4021.04,4021.51,2.10550028,0.0,0.0
10894,2019-01-09 10:37:00,4021.31,4021.31,4021.31,4021.31,0.22499384,0.0,0.0
10895,2019-01-09 10:38:00,4019.95,4021.31,4019.95,4021.31,0.54112935,0.0,0.0
10896,2019-01-09 10:39:00,4021.31,4021.75,4020.96,4021.75,0.57343271,0.0,0.0
10897,2019-01-09 10:40:00,4020.96,4021.75,4020.96,4021.51,1.44144552,0.0,0.0
10898,2019-01-09 10:41:00,4020.25,4021.35,4020.25,4021.03,18.31337827,0.0,0.0
10899,2019-01-09 10:42:00,4021.51,4022.12,4021.06,4021.06,0.30130362,0.0,0.0
10900,2019-01-09 10:43:00,4022.01,4022.6,4022.01,4022.6,4.98481008,0.0,0.0
10901,2019-01-09 10:44:00,4017.54,4017.54,4017.54,4017.54,0.07989,0.0,0.0
10902,2019-01-09 10:45:00,4017.64,4017.64,4017.54,4017.54,1.48043299,0.0,0.0
10903,2019-01-09 10:46:00,4017.54,4017.54,4016.99,4016.99,1.38682768,0.0,0.0
10904,2019-01-09 10:48:00,4021.12,4021.12,4021.06,4021.06,1.53157998,0.0,0.0
10905,2019-01-09 10:49:00,4021.0,4021.51,4019.22,4021.51,0.662358,0.0,0.0
10906,2019-01-09 10:50:00,4017.8,4021.5,4017.54,4017.54,1.55105887,0.0,0.0
10907,2019-01-09 10:51:00,4019.41,4020.52,4019.41,4020.52,2.48277488,0.0,0.0
10908,2019-01-09 10:52:00,4021.51,4021.56,4018.84,4018.84,2.37810451,0.0,0.0
10909,2019-01-09 10:53:00,4022.19,4022.19,4017.0,4019.36,8.05602091,0.0,0.0
10910,2019-01-09 10:54:00,4020.0,4020.5,4020.0,4020.5,3.0,0.0,0.0
10911,2019-01-09 10:55:00,4017.26,4020.96,4015.64,4017.26,6.45673252,0.0,0.0
10912,2019-01-09 10:56:00,4016.08,4017.0,4014.98,4015.1,25.09793979,0.0,0.0
10913,2019-01-09 10:57:00,4015.1,4015.1,4015.1,4015.1,0.18202783,0.0,0.0
10914,2019-01-09 10:58:00,4013.83,4015.19,4013.83,4013.98,1.84768119,0.0,0.0
10915,2019-01-09 10:59:00,4015.19,4015.19,4012.66,4015.0,6.62202053,0.0,0.0
10916,2019-01-09 11:00:00,4013.37,4015.0,4013.34,4013.34,1.43715821,0.0,0.0
10917,2019-01-09 11:01:00,4015.0,4016.75,4010.15,4010.59,10.37220369,0.0,0.0
10918,2019-01-09 11:02:00,4016.34,4016.34,4016.34,4016.34,0.24502742,0.0,0.0
10919,2019-01-09 11:03:00,4017.91,4017.91,4017.91,4017.91,4.965,0.0,0.0
10920,2019-01-09 11:04:00,4017.9,4021.0,4017.86,4021.0,3.55255638,0.0,0.0
10921,2019-01-09 11:05:00,4019.01,4019.97,4016.64,4019.97,2.81043322,0.0,0.0
10922,2019-01-09 11:06:00,4017.88,4020.51,4017.88,4020.51,3.98812271,0.0,0.0
10923,2019-01-09 11:07:00,4018.78,4018.78,4018.26,4018.26,0.78294917,0.0,0.0
10924,2019-01-09 11:08:00,4018.64,4020.51,4018.26,4018.26,3.01930604,0.0,0.0
10925,2019-01-09 11:09:00,4020.51,4020.51,4018.59,4018.59,16.71007205,0.0,0.0
10926,2019-01-09 11:10:00,4018.26,4020.8,4018.26,4020.05,4.81208462,0.0,0.0
10927,2019-01-09 11:11:00,4020.05,4021.01,4020.05,4020.14,8.60167567,0.0,0.0
10928,2019-01-09 11:13:00,4016.6,4017.12,4015.46,4017.12,4.23515133,0.0,0.0
10929,2019-01-09 11:14:00,4017.8,4020.15,4017.8,4019.18,6.73555542,0.0,0.0
10930,2019-01-09 11:15:00,4019.75,4021.01,4019.75,4020.47,0.62972822,0.0,0.0
10931,2019-01-09 11:16:00,4021.01,4021.01,4021.01,4021.01,1.3617748,0.0,0.0
10932,2019-01-09 11:17:00,4021.01,4021.01,4019.18,4019.18,2.14982415,0.0,0.0
10933,2019-01-09 11:18:00,4018.27,4018.27,4018.26,4018.26,0.84060927,0.0,0.0
10934,2019-01-09 11:19:00,4021.11,4021.11,4018.47,4019.34,2.2871626,0.0,0.0
10935,2019-01-09 11:20:00,4020.35,4020.35,4020.35,4020.35,2.14320601,0.0,0.0
10936,2019-01-09 11:21:00,4020.35,4023.02,4020.07,4021.43,13.8211856,0.0,0.0
10937,2019-01-09 11:22:00,4021.43,4025.0,4021.43,4023.54,1.56429323,0.0,0.0
10938,2019-01-09 11:23:00,4020.38,4024.28,4020.38,4024.28,0.00908477,0.0,0.0
10939,2019-01-09 11:24:00,4025.84,4026.18,4024.5,4026.18,1.28929718,0.0,0.0
10940,2019-01-09 11:25:00,4026.17,4031.02,4021.91,4031.02,10.03447864,0.0,0.0
10941,2019-01-09 11:26:00,4031.01,4060.0,4031.01,4035.18,129.05965816,0.0,0.0
10942,2019-01-09 11:27:00,4034.41,4035.42,4027.5,4028.96,16.04234139,0.0,0.0
10943,2019-01-09 11:28:00,4032.76,4035.0,4027.46,4027.46,14.80336672,0.0,0.0
10944,2019-01-09 11:29:00,4028.99,4033.12,4027.9,4033.12,3.65046101,0.0,0.0
10945,2019-01-09 11:30:00,4035.42,4038.08,4032.93,4032.93,12.55747733,0.0,0.0
10946,2019-01-09 11:31:00,4034.94,4035.39,4029.98,4029.98,10.40843164,0.0,0.0
10947,2019-01-09 11:32:00,4029.12,4032.51,4029.12,4031.11,1.67939572,0.0,0.0
10948,2019-01-09 11:33:00,4031.99,4037.13,4031.99,4036.8,1.23746672,0.0,0.0
10949,2019-01-09 11:34:00,4036.37,4036.38,4036.37,4036.38,5.037411,0.0,0.0
10950,2019-01-09 11:35:00,4033.55,4035.48,4027.46,4027.46,4.02331101,0.0,0.0
10951,2019-01-09 11:36:00,4030.49,4035.0,4030.49,4034.93,19.64275829,0.0,0.0
10952,2019-01-09 11:37:00,4033.92,4035.0,4031.16,4035.0,40.88523804,0.0,0.0
10953,2019-01-09 11:38:00,4035.0,4035.0,4029.04,4032.42,38.07289420000001,0.0,0.0
10954,2019-01-09 11:39:00,4032.42,4032.42,4025.49,4026.02,11.53267855,0.0,0.0
10955,2019-01-09 11:40:00,4030.53,4032.56,4030.53,4032.56,0.0173568,0.0,0.0
10956,2019-01-09 11:41:00,4030.52,4030.52,4030.0,4030.0,34.73864369,0.0,0.0
10957,2019-01-09 11:42:00,4032.78,4035.52,4032.78,4035.52,6.70054889,0.0,0.0
10958,2019-01-09 11:43:00,4034.5,4035.04,4029.59,4029.59,13.49505807,0.0,0.0
10959,2019-01-09 11:44:00,4029.59,4030.4,4027.47,4030.4,6.75042019,0.0,0.0
10960,2019-01-09 11:45:00,4031.02,4031.02,4031.02,4031.02,0.09141766,0.0,0.0
10961,2019-01-09 11:46:00,4031.02,4033.58,4031.02,4032.61,11.23482292,0.0,0.0
10962,2019-01-09 11:47:00,4029.26,4030.49,4025.28,4030.49,15.0,0.0,0.0
10963,2019-01-09 11:48:00,4029.59,4029.59,4029.59,4029.59,0.00868575,0.0,0.0
10964,2019-01-09 11:49:00,4030.48,4032.46,4030.48,4032.46,9.43368483,1.0,1.0
10965,2019-01-09 11:50:00,4030.48,4034.03,4028.78,4034.03,7.12129932,0.0,0.0
10966,2019-01-09 11:51:00,4032.96,4035.05,4032.43,4034.35,3.38161315,0.0,0.0
10967,2019-01-09 11:52:00,4035.23,4035.23,4032.76,4032.76,0.12232151,0.0,0.0
10968,2019-01-09 11:54:00,4032.31,4035.68,4032.31,4035.0,28.41585719,0.0,0.0
10969,2019-01-09 11:55:00,4035.0,4035.0,4025.97,4025.98,15.31345301,0.0,0.0
10970,2019-01-09 11:56:00,4029.02,4032.97,4029.02,4029.02,2.21319907,0.0,0.0
10971,2019-01-09 11:57:00,4027.82,4032.02,4026.26,4031.64,5.478663,0.0,0.0
10972,2019-01-09 11:59:00,4026.02,4028.45,4025.46,4025.47,8.64350168,0.0,0.0
10973,2019-01-09 12:00:00,4025.0,4025.0,4024.98,4024.98,3.00243281,0.0,0.0
10974,2019-01-09 12:01:00,4025.47,4025.47,4021.45,4021.72,14.33705038,-1.0,1.0
10975,2019-01-09 12:02:00,4020.99,4025.01,4020.99,4024.24,11.79658499,0.0,0.0
10976,2019-01-09 12:03:00,4019.58,4020.53,4019.55,4020.53,5.6452588,0.0,0.0
10977,2019-01-09 12:04:00,4020.29,4020.53,4019.43,4020.52,5.95425533,0.0,0.0
10978,2019-01-09 12:05:00,4020.52,4025.42,4020.52,4022.4,9.23053775,0.0,0.0
10979,2019-01-09 12:06:00,4023.54,4023.54,4023.54,4023.54,0.67941728,0.0,0.0
10980,2019-01-09 12:07:00,4023.54,4024.88,4021.59,4024.88,1.153311,0.0,0.0
10981,2019-01-09 12:08:00,4023.66,4025.0,4022.53,4025.0,2.15319529,0.0,0.0
10982,2019-01-09 12:09:00,4024.04,4025.52,4023.81,4023.81,6.2960289000000005,0.0,0.0
10983,2019-01-09 12:10:00,4024.34,4025.52,4023.81,4025.52,8.60568732,0.0,0.0
10984,2019-01-09 12:11:00,4025.52,4025.53,4021.6,4022.8,17.10289037,0.0,0.0
10985,2019-01-09 12:12:00,4021.88,4025.5,4020.1,4020.75,30.26451291,0.0,0.0
10986,2019-01-09 12:13:00,4022.34,4022.34,4014.17,4014.17,1.63550806,0.0,0.0
10987,2019-01-09 12:14:00,4019.51,4019.51,4019.51,4019.51,0.00636528,0.0,0.0
10988,2019-01-09 12:15:00,4019.41,4019.47,4016.13,4016.13,2.01537466,1.0,1.0
10989,2019-01-09 12:16:00,4016.0,4019.38,4015.99,4019.38,1.4560355,0.0,0.0
10990,2019-01-09 12:18:00,4022.76,4022.76,4022.76,4022.76,0.013661,0.0,0.0
10991,2019-01-09 12:19:00,4020.73,4023.02,4020.26,4022.42,0.6199918000000001,0.0,0.0
10992,2019-01-09 12:20:00,4022.42,4023.01,4020.78,4022.84,1.93486384,0.0,0.0
10993,2019-01-09 12:21:00,4022.84,4022.84,4021.52,4022.84,0.14058357,0.0,0.0
10994,2019-01-09 12:22:00,4023.02,4023.02,4021.1,4021.1,1.01396785,0.0,0.0
10995,2019-01-09 12:23:00,4022.45,4024.02,4022.45,4024.02,0.40270758,0.0,0.0
10996,2019-01-09 12:25:00,4024.02,4025.0,4023.42,4023.42,2.04492267,0.0,0.0
10997,2019-01-09 12:26:00,4023.42,4025.01,4022.47,4023.54,2.7773118,0.0,0.0
10998,2019-01-09 12:27:00,4020.51,4020.51,4020.51,4020.51,0.2898,0.0,0.0
10999,2019-01-09 12:28:00,4020.51,4023.68,4020.51,4022.02,6.411134,0.0,0.0
11000,2019-01-09 12:29:00,4020.51,4021.84,4020.51,4021.84,0.14556027,0.0,0.0
11001,2019-01-09 12:30:00,4020.51,4021.83,4020.51,4021.58,0.04289022,0.0,0.0
11002,2019-01-09 12:31:00,4020.51,4020.51,4018.47,4018.5,1.18997472,0.0,0.0
11003,2019-01-09 12:32:00,4022.19,4022.19,4019.36,4019.36,2.08188476,0.0,0.0
11004,2019-01-09 12:33:00,4018.58,4020.95,4013.0,4015.51,25.21371088,0.0,0.0
11005,2019-01-09 12:34:00,4013.88,4013.88,3980.0,3980.0,87.53341701,0.0,0.0
11006,2019-01-09 12:35:00,3980.0,4009.5,3972.01,4004.53,66.47291319,0.0,0.0
11007,2019-01-09 12:36:00,4002.26,4009.52,4002.26,4009.52,15.15172942,0.0,0.0
11008,2019-01-09 12:37:00,4009.0,4009.37,4004.19,4007.47,13.07706959,0.0,0.0
11009,2019-01-09 12:38:00,4006.89,4009.5,4003.93,4003.93,10.24753614,0.0,0.0
11010,2019-01-09 12:39:00,4009.02,4010.6,4007.78,4007.78,3.46431953,0.0,0.0
11011,2019-01-09 12:40:00,4008.32,4015.0,4008.32,4011.26,5.57846106,0.0,0.0
11012,2019-01-09 12:41:00,4014.27,4018.57,4011.97,4017.97,6.55140134,0.0,0.0
11013,2019-01-09 12:42:00,4014.47,4017.01,4012.58,4012.58,7.83750471,0.0,0.0
11014,2019-01-09 12:43:00,4010.89,4014.01,4010.89,4014.01,2.9437592,0.0,0.0
11015,2019-01-09 12:44:00,4013.99,4014.01,4011.5,4011.5,1.1304,0.0,0.0
11016,2019-01-09 12:46:00,4009.58,4011.12,4009.58,4010.62,13.80716406,0.0,0.0
11017,2019-01-09 12:47:00,4012.4,4012.4,4005.5,4006.68,3.38552961,0.0,0.0
11018,2019-01-09 12:48:00,4008.35,4008.82,4008.35,4008.82,9.19290301,0.0,0.0
11019,2019-01-09 12:50:00,4008.0,4008.47,4008.0,4008.47,2.14797271,0.0,0.0
11020,2019-01-09 12:51:00,4010.41,4010.51,4009.83,4009.83,3.61327587,0.9,1.0
11021,2019-01-09 12:52:00,4009.83,4009.95,4009.83,4009.95,3.20780545,0.0,0.0
11022,2019-01-09 12:53:00,4010.41,4012.4,4008.89,4012.4,2.21776708,0.0,0.0
11023,2019-01-09 12:54:00,4011.81,4014.06,4011.81,4013.02,2.28996345,0.0,0.0
11024,2019-01-09 12:55:00,4011.31,4013.56,4011.31,4013.56,1.06230321,0.0,0.0
11025,2019-01-09 12:56:00,4011.26,4011.26,4010.48,4010.48,1.03114708,0.0,0.0
11026,2019-01-09 12:57:00,4010.48,4014.17,4010.48,4014.17,4.88140238,0.0,0.0
11027,2019-01-09 12:58:00,4016.51,4016.51,4012.68,4013.75,3.90560897,0.0,0.0
11028,2019-01-09 12:59:00,4016.01,4016.01,4013.54,4013.54,0.10917499,0.0,0.0
11029,2019-01-09 13:00:00,4013.38,4013.38,4013.38,4013.38,0.75,0.0,0.0
11030,2019-01-09 13:01:00,4011.77,4013.38,4007.99,4009.74,17.65991798,0.0,0.0
11031,2019-01-09 13:02:00,4008.86,4010.34,4007.5,4009.57,7.72967589,0.0,0.0
11032,2019-01-09 13:03:00,4008.27,4008.27,4004.99,4004.99,6.57014703,0.0,0.0
11033,2019-01-09 13:04:00,4005.48,4007.44,4005.48,4007.44,0.09631023,0.0,0.0
11034,2019-01-09 13:05:00,4007.15,4007.15,4002.0,4003.0,3.63605283,0.0,0.0
11035,2019-01-09 13:06:00,4003.0,4006.86,4003.0,4006.86,16.02713377,0.0,0.0
11036,2019-01-09 13:07:00,4009.09,4010.13,4008.35,4008.35,1.14105246,0.0,0.0
11037,2019-01-09 13:08:00,4002.49,4002.49,4002.48,4002.48,0.66266003,0.0,0.0
11038,2019-01-09 13:09:00,4002.39,4004.65,3999.49,4004.65,16.85719318,0.0,0.0
11039,2019-01-09 13:11:00,4004.08,4008.8,4004.08,4005.48,0.37316438,0.0,0.0
11040,2019-01-09 13:12:00,4005.32,4005.32,4000.99,4000.99,12.99275748,0.0,0.0
11041,2019-01-09 13:13:00,3998.84,4000.67,3993.67,4000.67,18.78570872,0.0,0.0
11042,2019-01-09 13:14:00,4003.88,4006.1,4003.88,4004.71,6.90101586,0.0,0.0
11043,2019-01-09 13:15:00,3999.88,4004.1,3999.88,4003.45,9.48485081,0.0,0.0
11044,2019-01-09 13:16:00,3997.54,4001.02,3995.85,4001.02,13.40465702,0.0,0.0
11045,2019-01-09 13:17:00,4003.47,4003.47,4001.94,4003.29,15.93043191,0.0,0.0
11046,2019-01-09 13:18:00,4002.56,4004.01,4001.87,4004.01,10.80547612,0.0,0.0
11047,2019-01-09 13:19:00,3999.49,4002.0,3999.49,4001.14,20.12000718,0.0,0.0
11048,2019-01-09 13:20:00,3998.22,4002.48,3996.14,4002.48,5.22554325,0.0,0.0
11049,2019-01-09 13:21:00,4003.6,4007.71,4002.0,4002.49,15.56588127,0.0,0.0
11050,2019-01-09 13:22:00,4003.32,4003.32,4001.11,4002.22,1.30902254,0.0,0.0
11051,2019-01-09 13:23:00,4001.48,4001.48,3999.18,4001.31,4.02842953,0.0,0.0
11052,2019-01-09 13:24:00,4002.95,4002.95,3999.51,4000.06,1.90803068,0.0,0.0
11053,2019-01-09 13:25:00,3999.51,3999.51,3998.68,3998.68,1.40235477,0.0,0.0
11054,2019-01-09 13:26:00,3997.96,4001.9,3997.96,3999.9,4.65250022,0.0,0.0
11055,2019-01-09 13:27:00,4001.9,4003.04,4001.15,4003.04,0.12452842,0.0,0.0
11056,2019-01-09 13:28:00,4003.04,4003.43,4003.04,4003.43,0.422167,0.0,0.0
11057,2019-01-09 13:29:00,4001.55,4001.55,4000.0,4000.0,50.0,0.0,0.0
11058,2019-01-09 13:30:00,4001.0,4001.0,3989.58,3996.94,24.68672236,0.0,0.0
11059,2019-01-09 13:31:00,3997.68,4000.0,3997.03,3997.18,0.38712889,0.0,0.0
11060,2019-01-09 13:32:00,3997.18,4000.15,3997.18,4000.0,5.64063577,0.0,0.0
11061,2019-01-09 13:33:00,4000.0,4003.8,4000.0,4000.63,15.37266492,0.0,0.0
11062,2019-01-09 13:34:00,4001.64,4001.64,4001.64,4001.64,0.00372222,0.0,0.0
11063,2019-01-09 13:35:00,4001.64,4004.01,4000.35,4003.04,12.29668563,0.0,0.0
11064,2019-01-09 13:36:00,4001.17,4002.24,4001.17,4002.24,0.28259584,0.0,0.0
11065,2019-01-09 13:37:00,4000.96,4004.01,4000.96,4004.0,3.14793851,0.0,0.0
11066,2019-01-09 13:38:00,4004.05,4007.23,4003.8,4007.23,1.84361963,0.0,0.0
11067,2019-01-09 13:39:00,4007.98,4009.71,4007.98,4009.71,5.16026637,0.0,0.0
11068,2019-01-09 13:40:00,4004.46,4007.21,4003.97,4003.97,2.4906031000000004,0.0,0.0
11069,2019-01-09 13:41:00,4003.99,4006.71,4003.99,4006.25,4.4641807,0.0,0.0
11070,2019-01-09 13:43:00,4008.09,4009.71,4006.44,4009.71,9.19096799,0.0,0.0
11071,2019-01-09 13:44:00,4009.08,4009.08,4006.41,4006.41,1.75251735,0.0,0.0
11072,2019-01-09 13:45:00,4007.1,4008.11,4006.52,4006.52,4.374435900000001,0.0,0.0
11073,2019-01-09 13:46:00,4004.97,4008.5,4004.97,4008.5,11.99390056,0.0,0.0
11074,2019-01-09 13:47:00,4007.56,4009.16,4005.95,4006.71,10.88776383,0.0,0.0
11075,2019-01-09 13:48:00,4007.1,4008.05,4007.1,4008.05,3.60619219,0.0,0.0
11076,2019-01-09 13:49:00,4010.68,4010.68,4008.23,4008.23,4.09917566,0.0,0.0
11077,2019-01-09 13:50:00,4004.62,4005.84,4004.62,4005.8,1.04313784,0.0,0.0
11078,2019-01-09 13:51:00,4004.94,4004.94,4004.94,4004.94,0.08947518,0.0,0.0
11079,2019-01-09 13:52:00,4004.62,4004.62,4002.54,4002.54,0.30295321,0.0,0.0
11080,2019-01-09 13:53:00,4001.85,4001.85,4000.0,4001.48,8.61704361,0.0,0.0
11081,2019-01-09 13:54:00,4001.48,4004.58,4001.48,4004.58,7.13593039,0.0,0.0
11082,2019-01-09 13:55:00,4004.15,4005.89,4004.15,4005.89,0.9583243,0.0,0.0
11083,2019-01-09 13:56:00,4003.67,4005.64,4003.67,4005.64,3.12544733,0.0,0.0
11084,2019-01-09 13:57:00,4001.79,4004.13,4001.79,4004.13,0.6028289000000001,0.0,0.0
11085,2019-01-09 13:58:00,4005.8,4005.8,4005.43,4005.43,0.10677782,0.0,0.0
11086,2019-01-09 13:59:00,4008.06,4008.06,4007.0,4007.29,1.65674924,0.0,0.0
11087,2019-01-09 14:00:00,4003.26,4008.46,4002.72,4007.34,3.28792407,1.0,1.0
11088,2019-01-09 14:01:00,4007.5,4007.5,4004.94,4006.07,3.30342999,0.0,0.0
11089,2019-01-09 14:02:00,4005.29,4005.6,4003.51,4004.94,8.88680649,0.0,0.0
11090,2019-01-09 14:03:00,4003.21,4004.54,4002.81,4003.17,2.07673306,0.0,0.0
11091,2019-01-09 14:04:00,4004.02,4006.86,4004.02,4006.86,0.02452901,0.0,0.0
11092,2019-01-09 14:05:00,4006.1,4006.1,4006.1,4006.1,2.43,0.0,0.0
11093,2019-01-09 14:06:00,4006.63,4006.63,4005.26,4005.26,2.2574762,0.0,0.0
11094,2019-01-09 14:07:00,4005.46,4007.0,4005.46,4007.0,3.53,0.0,0.0
11095,2019-01-09 14:08:00,4004.5,4006.36,4002.38,4004.6,5.38731299,0.0,0.0
11096,2019-01-09 14:09:00,4003.99,4004.23,4003.99,4004.23,1.087682,0.0,0.0
11097,2019-01-09 14:10:00,4005.0,4006.37,4005.0,4006.37,0.795,0.0,0.0
11098,2019-01-09 14:11:00,4004.98,4007.33,4002.21,4003.46,10.62587444,0.0,0.0
11099,2019-01-09 14:12:00,4003.27,4003.27,4000.0,4000.23,11.46471474,0.0,0.0
11100,2019-01-09 14:13:00,4001.49,4001.49,3998.74,3998.74,5.76433544,0.0,0.0
11101,2019-01-09 14:14:00,4002.0,4002.0,4001.01,4001.01,15.83962323,0.0,0.0
11102,2019-01-09 14:15:00,4002.98,4002.98,4002.98,4002.98,0.05086263,0.0,0.0
11103,2019-01-09 14:16:00,4000.32,4002.0,4000.32,4001.88,10.77997638,0.0,0.0
11104,2019-01-09 14:17:00,4000.12,4001.97,4000.12,4001.67,3.08388011,0.0,0.0
11105,2019-01-09 14:18:00,4001.97,4005.7,4001.97,4004.58,3.98322033,0.0,0.0
11106,2019-01-09 14:19:00,4003.11,4003.11,4002.63,4003.11,18.76314626,0.0,0.0
11107,2019-01-09 14:20:00,4004.58,4006.05,4004.03,4006.05,0.64504846,0.0,0.0
11108,2019-01-09 14:21:00,4002.25,4003.43,4000.86,4003.43,5.13789532,0.0,0.0
11109,2019-01-09 14:22:00,4003.43,4004.62,4003.43,4004.62,0.065487,0.0,0.0
11110,2019-01-09 14:23:00,4003.11,4004.63,4000.47,4004.63,3.91009127,0.0,0.0
11111,2019-01-09 14:24:00,4004.51,4004.51,4003.76,4003.76,0.74422799,0.0,0.0
11112,2019-01-09 14:25:00,4005.0,4005.3,4003.86,4005.3,0.87353168,0.0,0.0
11113,2019-01-09 14:26:00,4004.51,4004.51,4003.16,4003.16,0.15351389999999998,0.0,0.0
11114,2019-01-09 14:27:00,4002.29,4004.97,4002.29,4004.97,1.37532271,0.0,0.0
11115,2019-01-09 14:28:00,4003.52,4003.52,4003.52,4003.52,0.064434,0.0,0.0
11116,2019-01-09 14:29:00,4002.94,4006.73,4002.94,4006.73,0.80424202,0.0,0.0
11117,2019-01-09 14:30:00,4004.72,4006.73,3997.15,4004.1,13.89375248,0.0,0.0
11118,2019-01-09 14:31:00,4002.93,4005.79,3999.43,3999.71,8.1421763,0.0,0.0
11119,2019-01-09 14:32:00,3999.79,4001.01,3998.81,4001.01,11.363478,0.0,0.0
11120,2019-01-09 14:33:00,3997.02,3997.02,3997.01,3997.01,1.63243437,0.0,0.0
11121,2019-01-09 14:34:00,3997.46,3999.15,3995.89,3995.89,5.12485134,0.0,0.0
11122,2019-01-09 14:35:00,3997.18,4001.37,3997.18,3997.47,0.27806275,0.0,0.0
11123,2019-01-09 14:36:00,3995.56,3998.43,3995.0,3995.0,59.62522503,-1.0,1.0
11124,2019-01-09 14:37:00,3996.17,4000.25,3996.17,4000.0,15.923399800000002,0.0,0.0
11125,2019-01-09 14:38:00,4000.0,4004.37,4000.0,4001.36,8.42756632,0.0,0.0
11126,2019-01-09 14:39:00,4002.06,4002.06,3999.79,3999.79,1.55321947,0.0,0.0
11127,2019-01-09 14:40:00,3999.29,4000.37,3999.29,4000.37,1.905223,0.0,0.0
11128,2019-01-09 14:41:00,4004.75,4004.75,4003.38,4004.51,2.11053332,0.0,0.0
11129,2019-01-09 14:42:00,4003.5,4003.5,4003.5,4003.5,0.228,0.0,0.0
11130,2019-01-09 14:43:00,4001.0,4001.6,4001.0,4001.6,3.81372812,0.0,0.0
11131,2019-01-09 14:44:00,4002.78,4003.41,4002.77,4003.41,0.34564497,0.0,0.0
11132,2019-01-09 14:45:00,4003.78,4004.3,4003.78,4004.3,8.73032917,0.0,0.0
11133,2019-01-09 14:46:00,4005.22,4005.22,4003.88,4003.88,4.77343989,0.0,0.0
11134,2019-01-09 14:47:00,4003.24,4005.44,4003.24,4004.48,12.64499546,0.0,0.0
11135,2019-01-09 14:48:00,4005.26,4006.27,4001.95,4005.36,21.02963912,0.0,0.0
11136,2019-01-09 14:49:00,4001.91,4005.25,3998.08,4003.66,30.84173216,0.0,0.0
11137,2019-01-09 14:50:00,4004.78,4004.78,4004.78,4004.78,1.03901863,0.0,0.0
11138,2019-01-09 14:51:00,4002.99,4010.58,4000.0,4007.44,28.1067272,0.0,0.0
11139,2019-01-09 14:52:00,4005.57,4005.57,4001.81,4005.57,8.147070699999999,0.0,0.0
11140,2019-01-09 14:53:00,4004.45,4008.66,4002.0,4004.45,3.44504086,0.0,0.0
11141,2019-01-09 14:54:00,4004.39,4004.39,4003.37,4004.0,4.51490641,0.0,0.0
11142,2019-01-09 14:55:00,4004.76,4005.58,4004.56,4004.56,0.21439947,0.0,0.0
11143,2019-01-09 14:56:00,4002.1,4005.5,3999.13,4001.46,6.38611618,0.0,0.0
11144,2019-01-09 14:57:00,4001.46,4002.1,3991.16,3993.3,32.92938424,1.0,1.0
11145,2019-01-09 14:58:00,3991.52,3992.92,3975.0,3989.6,61.60387029,0.0,0.0
11146,2019-01-09 14:59:00,3990.9,3991.53,3988.79,3991.53,15.70898892,0.0,0.0
11147,2019-01-09 15:00:00,3990.06,3990.06,3982.61,3982.61,23.43647321,0.0,0.0
11148,2019-01-09 15:01:00,3983.33,3991.49,3983.33,3989.31,33.9970521,0.0,0.0
11149,2019-01-09 15:02:00,3990.66,3993.58,3989.99,3989.99,26.23045485,0.0,0.0
11150,2019-01-09 15:03:00,3989.99,3996.63,3989.99,3996.63,23.34160728,0.0,0.0
11151,2019-01-09 15:04:00,3995.96,3998.08,3993.3,3993.3,20.20184885,0.0,0.0
11152,2019-01-09 15:05:00,3994.68,3994.68,3991.99,3993.8,9.84228847,0.0,0.0
11153,2019-01-09 15:06:00,3993.79,3995.01,3993.1,3995.01,9.42375882,0.0,0.0
11154,2019-01-09 15:07:00,3995.62,3998.59,3993.84,3993.84,14.15997643,0.0,0.0
11155,2019-01-09 15:08:00,3995.42,4002.84,3995.42,3996.92,17.06405818,0.0,0.0
