,Open,High,Low,Close,Volume,Time,Date
3700834,3625.77,3626.48,3625.77,3626.48,3.5061,20:18:00,2019-01-17
3700835,3624.97,3626.22,3624.38,3626.22,6.03853062,20:19:00,2019-01-17
3700836,3627.19,3627.19,3626.22,3626.24,0.5925766,20:20:00,2019-01-17
3700837,3626.65,3627.01,3624.48,3626.83,2.19348156,20:21:00,2019-01-17
3700838,3626.57,3627.08,3624.7,3627.08,0.58543564,20:22:00,2019-01-17
3700839,3626.23,3626.23,3625.68,3626.11,0.93304453,20:23:00,2019-01-17
3700840,3626.75,3627.67,3626.75,3627.67,1.04935,20:24:00,2019-01-17
3700841,3627.43,3627.64,3627.43,3627.64,2.0,20:25:00,2019-01-17
3700842,3628.12,3631.34,3627.71,3630.0,14.566585,20:26:00,2019-01-17
3700843,3626.99,3629.77,3626.99,3629.77,1.0581473999999997,20:27:00,2019-01-17
3700844,3624.69,3625.89,3619.72,3625.89,14.21034976,20:28:00,2019-01-17
3700845,3626.51,3626.51,3624.23,3624.23,1.96027154,20:29:00,2019-01-17
3700846,3622.88,3622.88,3621.75,3622.8,10.46268028,20:30:00,2019-01-17
3700847,3622.82,3623.78,3621.63,3623.78,11.84401289,20:31:00,2019-01-17
3700848,3623.9,3623.92,3618.16,3619.62,9.89519063,20:32:00,2019-01-17
3700849,3620.14,3622.08,3620.11,3621.0,11.54844774,20:33:00,2019-01-17
3700850,3620.96,3622.32,3620.93,3620.93,0.99143603,20:34:00,2019-01-17
3700851,3622.57,3626.95,3622.47,3625.81,1.04348599,20:35:00,2019-01-17
3700852,3625.81,3626.6,3625.81,3626.6,0.383259,20:36:00,2019-01-17
3700853,3623.99,3623.99,3620.86,3621.01,7.26809773,20:37:00,2019-01-17
3700854,3621.68,3624.06,3621.63,3622.41,7.22804177,20:38:00,2019-01-17
3700855,3622.83,3622.83,3622.83,3622.83,0.03015,20:39:00,2019-01-17
3700856,3624.32,3624.32,3622.26,3624.2,0.06540567,20:40:00,2019-01-17
3700857,3622.67,3624.2,3622.67,3624.2,0.90321269,20:41:00,2019-01-17
3700858,3624.15,3624.15,3622.29,3622.29,1.21702222,20:42:00,2019-01-17
3700859,3623.8,3624.15,3623.8,3624.15,2.08640076,20:43:00,2019-01-17
3700860,3623.04,3626.08,3623.04,3626.08,2.96741397,20:44:00,2019-01-17
3700861,3625.99,3626.73,3623.9,3626.73,0.46539040000000004,20:45:00,2019-01-17
3700862,3627.29,3627.29,3622.63,3622.63,4.57036417,20:46:00,2019-01-17
3700863,3622.63,3625.31,3622.18,3622.18,159.5304198,20:47:00,2019-01-17
3700864,3623.2,3624.71,3623.18,3624.71,4.70631,20:48:00,2019-01-17
3700865,3623.95,3623.95,3623.88,3623.88,0.12599659,20:49:00,2019-01-17
3700866,3622.37,3624.4,3622.37,3624.4,4.99129113,20:50:00,2019-01-17
3700867,3625.08,3625.89,3625.08,3625.88,0.302178,20:51:00,2019-01-17
3700868,3625.88,3625.99,3625.88,3625.99,0.15088316,20:52:00,2019-01-17
3700869,3626.9,3626.9,3626.9,3626.9,0.08,20:53:00,2019-01-17
3700870,3627.81,3629.63,3627.81,3629.63,2.58619131,20:54:00,2019-01-17
3700871,3629.89,3630.08,3628.84,3628.84,0.47248836,20:55:00,2019-01-17
3700872,3629.26,3629.26,3629.26,3629.26,0.00501773,20:56:00,2019-01-17
3700873,3629.81,3631.54,3629.72,3629.72,11.05757343,20:57:00,2019-01-17
3700874,3628.04,3628.04,3626.64,3626.99,10.73852002,20:58:00,2019-01-17
3700875,3628.18,3628.19,3628.18,3628.19,0.02654805,20:59:00,2019-01-17
3700876,3629.08,3629.99,3626.64,3628.54,1.8579,21:00:00,2019-01-17
3700878,3629.15,3629.15,3627.46,3627.82,3.19770634,21:02:00,2019-01-17
3700879,3627.46,3628.0,3627.46,3627.71,0.30420896,21:03:00,2019-01-17
3700880,3628.01,3632.18,3628.01,3632.18,0.77880804,21:04:00,2019-01-17
3700881,3631.98,3635.5,3631.89,3635.5,8.11169208,21:05:00,2019-01-17
3700882,3634.17,3644.81,3633.89,3644.48,21.85640007,21:06:00,2019-01-17
3700883,3642.04,3642.04,3635.13,3641.88,27.28773472,21:07:00,2019-01-17
3700884,3641.58,3646.27,3633.63,3646.27,14.76386522,21:08:00,2019-01-17
3700885,3643.39,3644.2,3640.0,3641.89,4.16358826,21:09:00,2019-01-17
3700886,3641.39,3642.75,3639.09,3639.09,5.1370797,21:10:00,2019-01-17
3700887,3637.93,3639.99,3637.9,3638.28,3.92,21:11:00,2019-01-17
3700888,3639.94,3642.75,3639.94,3642.24,1.42924403,21:12:00,2019-01-17
3700889,3641.16,3642.24,3641.16,3641.16,0.45368615,21:13:00,2019-01-17
3700890,3641.15,3641.16,3641.15,3641.16,0.12578,21:14:00,2019-01-17
3700891,3641.59,3645.31,3641.59,3645.31,1.56265347,21:15:00,2019-01-17
3700892,3646.82,3660.0,3640.38,3641.34,38.13212519,21:16:00,2019-01-17
3700893,3642.07,3644.03,3637.13,3637.13,13.44672799,21:17:00,2019-01-17
3700894,3641.33,3641.74,3641.33,3641.74,5.06089923,21:18:00,2019-01-17
3700895,3635.99,3637.83,3633.63,3636.98,20.75196865,21:19:00,2019-01-17
3700896,3638.93,3640.1,3635.31,3635.34,1.53683922,21:20:00,2019-01-17
3700897,3636.93,3636.93,3636.4,3636.4,0.24794000000000002,21:21:00,2019-01-17
3700898,3632.49,3638.57,3631.46,3631.46,4.241025700000001,21:22:00,2019-01-17
3700899,3631.18,3636.11,3628.44,3630.14,6.80020919,21:23:00,2019-01-17
3700900,3629.74,3632.0,3629.73,3631.57,1.83017661,21:24:00,2019-01-17
3700901,3628.78,3633.77,3628.78,3633.77,9.3970562,21:25:00,2019-01-17
3700902,3634.87,3635.11,3634.87,3635.11,0.03795806,21:26:00,2019-01-17
3700903,3632.46,3632.46,3632.46,3632.46,0.11930228,21:27:00,2019-01-17
3700904,3628.13,3628.13,3628.12,3628.13,0.15545861,21:28:00,2019-01-17
3700905,3635.0,3635.0,3632.09,3632.09,1.848597,21:29:00,2019-01-17
3700906,3632.09,3634.82,3632.09,3634.82,0.0275637,21:30:00,2019-01-17
3700907,3632.09,3634.8,3632.09,3634.79,0.4916014,21:31:00,2019-01-17
3700908,3631.9,3631.9,3631.9,3631.9,0.73273425,21:32:00,2019-01-17
3700909,3628.04,3628.04,3618.36,3622.08,6.21548806,21:33:00,2019-01-17
3700910,3625.61,3627.07,3625.61,3626.55,9.37462173,21:34:00,2019-01-17
3700911,3626.7,3626.7,3623.69,3623.69,4.14151098,21:35:00,2019-01-17
3700912,3628.23,3628.23,3628.02,3628.02,0.39846252,21:36:00,2019-01-17
3700913,3629.05,3629.15,3624.19,3624.19,4.71341036,21:37:00,2019-01-17
3700914,3626.66,3629.74,3622.7,3622.7,6.9840621,21:38:00,2019-01-17
3700916,3625.79,3625.79,3625.79,3625.79,1.00005792,21:40:00,2019-01-17
3700917,3624.43,3624.64,3623.93,3624.3,6.08652196,21:41:00,2019-01-17
3700918,3625.02,3625.45,3624.66,3625.45,0.73372402,21:42:00,2019-01-17
3700919,3625.28,3625.28,3625.28,3625.28,0.35769650000000003,21:43:00,2019-01-17
3700920,3624.58,3625.3,3624.58,3625.3,0.06360874,21:44:00,2019-01-17
3700921,3625.06,3625.06,3625.06,3625.06,0.7,21:45:00,2019-01-17
3700922,3623.18,3623.18,3623.18,3623.18,0.005,21:46:00,2019-01-17
3700923,3625.02,3628.75,3625.02,3628.75,3.05931322,21:47:00,2019-01-17
3700924,3624.47,3628.74,3624.47,3628.74,2.0539,21:48:00,2019-01-17
3700925,3625.31,3628.24,3625.31,3625.31,0.23405043,21:49:00,2019-01-17
3700926,3625.31,3625.31,3625.31,3625.31,0.1,21:50:00,2019-01-17
3700927,3628.38,3628.38,3628.38,3628.38,0.011807,21:51:00,2019-01-17
3700928,3628.38,3628.38,3628.38,3628.38,0.10440397,21:52:00,2019-01-17
3700929,3628.42,3628.42,3625.42,3625.42,0.13,21:53:00,2019-01-17
3700930,3625.99,3628.43,3625.99,3628.43,0.22768398,21:54:00,2019-01-17
3700931,3628.43,3628.43,3624.22,3624.22,1.99833022,21:55:00,2019-01-17
3700932,3626.44,3628.44,3626.44,3628.14,1.45455628,21:56:00,2019-01-17
3700933,3626.9,3627.41,3625.4,3625.4,2.14834509,21:57:00,2019-01-17
3700934,3625.24,3625.24,3621.68,3621.68,8.03929237,21:58:00,2019-01-17
3700935,3623.12,3623.63,3623.12,3623.63,5.51338406,21:59:00,2019-01-17
3700936,3623.63,3626.42,3623.63,3623.81,8.81997357,22:00:00,2019-01-17
3700937,3623.88,3626.51,3623.78,3626.51,8.89948759,22:01:00,2019-01-17
3700938,3626.55,3627.56,3626.51,3626.86,1.69844571,22:02:00,2019-01-17
3700939,3626.9,3628.14,3626.9,3628.14,0.11298142,22:03:00,2019-01-17
3700940,3625.64,3625.64,3620.47,3623.75,16.64281663,22:04:00,2019-01-17
3700941,3625.76,3627.28,3623.6,3624.14,6.22759928,22:05:00,2019-01-17
3700942,3624.15,3625.38,3623.67,3624.62,1.77592768,22:06:00,2019-01-17
3700943,3623.92,3626.31,3623.92,3625.98,3.76397273,22:07:00,2019-01-17
3700945,3625.0,3625.0,3624.22,3625.0,52.31189268,22:09:00,2019-01-17
3700946,3625.0,3625.0,3625.0,3625.0,0.15536556,22:10:00,2019-01-17
3700947,3625.0,3625.0,3624.44,3624.44,5.93337938,22:11:00,2019-01-17
3700948,3624.64,3625.0,3624.64,3625.0,2.03277436,22:12:00,2019-01-17
3700949,3623.39,3623.39,3620.56,3621.82,7.0368585999999995,22:13:00,2019-01-17
3700950,3621.15,3621.63,3620.0,3621.63,1.93495933,22:14:00,2019-01-17
3700951,3619.68,3620.73,3619.68,3620.73,2.9897784,22:15:00,2019-01-17
3700952,3618.14,3620.55,3618.14,3620.55,0.28197417,22:16:00,2019-01-17
3700953,3618.63,3620.09,3617.23,3617.23,15.79116114,22:17:00,2019-01-17
3700954,3617.07,3620.55,3610.89,3616.79,17.622977300000002,22:18:00,2019-01-17
3700955,3617.89,3619.79,3615.4,3617.03,2.15057016,22:19:00,2019-01-17
3700956,3619.68,3619.78,3614.36,3615.56,4.52843331,22:20:00,2019-01-17
3700957,3615.56,3616.94,3614.35,3615.69,1.08015963,22:21:00,2019-01-17
3700958,3615.69,3615.69,3615.69,3615.69,0.42310318,22:22:00,2019-01-17
3700959,3615.69,3618.59,3615.69,3618.59,8.83350579,22:23:00,2019-01-17
3700960,3619.02,3622.23,3619.02,3621.85,9.26987031,22:24:00,2019-01-17
3700961,3621.85,3625.75,3620.96,3622.59,4.04854018,22:25:00,2019-01-17
3700962,3624.22,3625.74,3617.81,3623.22,21.33090124,22:26:00,2019-01-17
3700963,3624.56,3626.54,3623.65,3624.65,12.62033522,22:27:00,2019-01-17
3700964,3625.55,3627.82,3625.55,3627.82,16.38243758,22:28:00,2019-01-17
3700965,3627.28,3628.15,3621.48,3627.03,15.90568972,22:29:00,2019-01-17
3700966,3627.03,3627.03,3621.15,3622.0,1.89269546,22:30:00,2019-01-17
3700968,3625.7,3625.7,3625.7,3625.7,6.73494228,22:32:00,2019-01-17
3700969,3625.8,3628.63,3623.52,3628.63,62.00965637,22:33:00,2019-01-17
3700971,3623.63,3627.9,3623.63,3627.57,2.80628991,22:35:00,2019-01-17
3700972,3628.48,3628.79,3627.28,3628.42,1.04253027,22:36:00,2019-01-17
3700973,3623.88,3627.95,3623.88,3627.95,0.99590147,22:37:00,2019-01-17
3700974,3628.86,3629.83,3628.83,3629.83,0.05428473,22:38:00,2019-01-17
3700975,3626.21,3626.21,3626.21,3626.21,0.14339782,22:39:00,2019-01-17
3700976,3628.45,3629.36,3628.45,3629.36,0.1214,22:40:00,2019-01-17
3700977,3629.36,3629.36,3629.05,3629.05,0.13088226,22:41:00,2019-01-17
3700978,3630.27,3632.09,3630.27,3632.09,0.22129539,22:42:00,2019-01-17
3700979,3632.09,3632.09,3632.09,3632.09,0.020168000000000002,22:43:00,2019-01-17
3700980,3632.09,3633.9,3632.09,3633.9,0.223413,22:44:00,2019-01-17
3700981,3632.6,3632.6,3632.6,3632.6,0.007756,22:45:00,2019-01-17
3700983,3631.95,3631.95,3631.95,3631.95,3.4647037000000003,22:47:00,2019-01-17
3700984,3632.62,3632.62,3632.12,3632.12,0.20520839999999999,22:48:00,2019-01-17
3700985,3631.86,3631.95,3631.23,3631.95,0.29534593,22:49:00,2019-01-17
3700986,3627.71,3632.32,3627.71,3627.72,1.93582541,22:50:00,2019-01-17
3700987,3626.58,3626.58,3626.58,3626.58,0.005,22:51:00,2019-01-17
3700988,3630.75,3634.39,3630.75,3634.39,2.98667425,22:52:00,2019-01-17
3700989,3626.64,3632.06,3626.64,3632.06,0.02730872,22:53:00,2019-01-17
3700991,3630.59,3630.59,3630.59,3630.59,0.1386,22:55:00,2019-01-17
3700992,3628.39,3628.39,3628.39,3628.39,0.17225822,22:56:00,2019-01-17
3700993,3632.04,3632.51,3630.69,3632.51,0.22809814,22:57:00,2019-01-17
3700994,3632.51,3632.51,3632.51,3632.51,0.05993974,22:58:00,2019-01-17
3700995,3631.54,3631.9,3631.54,3631.9,2.6030279999999997,22:59:00,2019-01-17
3700996,3625.73,3636.76,3625.73,3628.21,0.54921039,23:00:00,2019-01-17
3700997,3630.77,3631.71,3630.77,3631.71,0.81379692,23:01:00,2019-01-17
3700998,3631.25,3634.72,3631.25,3634.72,1.4823382999999999,23:02:00,2019-01-17
3700999,3634.67,3635.24,3634.67,3635.24,0.01648487,23:03:00,2019-01-17
3701000,3633.17,3633.17,3631.71,3632.29,0.06393933,23:04:00,2019-01-17
3701001,3634.0,3634.2,3634.0,3634.2,0.71494358,23:05:00,2019-01-17
3701002,3634.2,3635.81,3632.38,3634.56,0.37352912,23:06:00,2019-01-17
3701003,3633.93,3635.61,3633.93,3635.61,0.16139489999999998,23:07:00,2019-01-17
3701005,3635.35,3636.61,3632.93,3636.61,1.599,23:09:00,2019-01-17
3701006,3636.78,3641.38,3636.78,3637.98,13.39488748,23:10:00,2019-01-17
3701007,3638.7,3641.35,3637.54,3637.75,10.76965939,23:11:00,2019-01-17
3701008,3638.79,3639.61,3637.35,3638.88,5.839176999999999,23:12:00,2019-01-17
3701009,3637.35,3640.77,3637.35,3640.77,5.6503565,23:13:00,2019-01-17
3701010,3640.85,3642.62,3637.35,3637.35,13.91508992,23:14:00,2019-01-17
3701011,3638.8,3640.77,3638.8,3640.77,4.90197516,23:15:00,2019-01-17
3701012,3639.45,3639.45,3636.21,3636.21,1.40864221,23:16:00,2019-01-17
3701013,3640.77,3646.22,3640.77,3646.22,3.37676815,23:17:00,2019-01-17
3701014,3644.4,3644.4,3644.4,3644.4,0.01687,23:18:00,2019-01-17
3701015,3644.4,3648.85,3644.4,3646.43,8.09465224,23:19:00,2019-01-17
3701016,3644.35,3647.41,3638.65,3638.65,19.30207192,23:20:00,2019-01-17
3701017,3638.64,3639.52,3636.68,3636.68,6.44209767,23:21:00,2019-01-17
3701018,3636.68,3640.24,3632.78,3634.96,14.09762913,23:22:00,2019-01-17
3701019,3638.02,3639.59,3637.62,3637.66,1.62317397,23:23:00,2019-01-17
3701020,3637.66,3637.66,3637.66,3637.66,2.02980762,23:24:00,2019-01-17
3701022,3636.21,3639.98,3633.86,3639.94,7.03566095,23:26:00,2019-01-17
3701023,3639.94,3639.94,3636.89,3636.96,5.03427891,23:27:00,2019-01-17
3701024,3636.89,3641.13,3636.89,3640.22,3.33073887,23:28:00,2019-01-17
3701025,3638.11,3638.11,3638.11,3638.11,0.052860000000000004,23:29:00,2019-01-17
3701026,3637.23,3638.67,3637.23,3638.67,0.05643221,23:30:00,2019-01-17
3701027,3638.65,3639.82,3638.65,3639.82,1.70647279,23:31:00,2019-01-17
3701028,3640.73,3641.84,3636.01,3640.84,4.28843651,23:32:00,2019-01-17
3701029,3639.23,3639.23,3636.6,3637.27,1.40974242,23:33:00,2019-01-17
3701030,3637.31,3638.41,3637.31,3638.41,1.4580339,23:34:00,2019-01-17
3701031,3638.41,3642.9,3636.38,3642.43,28.96763489,23:35:00,2019-01-17
3701032,3640.95,3640.95,3639.67,3639.67,2.16299704,23:36:00,2019-01-17
3701033,3639.67,3650.55,3639.67,3644.51,30.02865443,23:37:00,2019-01-17
3701034,3644.51,3644.51,3634.59,3634.59,10.86085,23:38:00,2019-01-17
3701035,3638.44,3639.48,3631.74,3631.74,2.03566585,23:39:00,2019-01-17
3701036,3633.16,3636.09,3629.34,3629.35,29.41717233,23:40:00,2019-01-17
3701037,3629.42,3631.73,3629.42,3630.1,0.83364424,23:41:00,2019-01-17
3701038,3631.36,3631.77,3631.36,3631.77,0.94113631,23:42:00,2019-01-17
3701039,3632.64,3634.01,3632.64,3633.66,1.169901,23:43:00,2019-01-17
3701040,3634.46,3642.36,3634.46,3641.21,12.9722975,23:44:00,2019-01-17
3701041,3642.0,3642.0,3633.09,3633.09,8.62243267,23:45:00,2019-01-17
3701042,3636.05,3639.58,3636.04,3639.58,1.2793571000000001,23:46:00,2019-01-17
3701043,3638.82,3642.27,3635.99,3640.75,3.20438538,23:47:00,2019-01-17
3701044,3636.5,3636.5,3636.5,3636.5,0.12912300000000002,23:48:00,2019-01-17
3701045,3638.82,3638.82,3638.82,3638.82,0.01330203,23:49:00,2019-01-17
3701046,3638.29,3638.29,3638.29,3638.29,0.00535714,23:50:00,2019-01-17
3701047,3638.58,3638.7,3638.24,3638.24,0.78447791,23:51:00,2019-01-17
3701048,3638.24,3638.67,3638.24,3638.67,0.5085906,23:52:00,2019-01-17
3701049,3638.82,3639.56,3638.67,3638.67,1.72779875,23:53:00,2019-01-17
3701050,3638.81,3641.07,3638.81,3639.69,15.86689349,23:54:00,2019-01-17
3701051,3638.82,3638.82,3638.67,3638.67,0.23442035,23:55:00,2019-01-17
3701052,3638.58,3639.46,3638.58,3639.01,0.16402763,23:56:00,2019-01-17
3701053,3639.47,3642.73,3639.47,3642.73,0.9731893,23:57:00,2019-01-17
3701054,3639.98,3639.98,3639.98,3639.98,0.08523589999999999,23:58:00,2019-01-17
3701055,3640.08,3640.08,3638.01,3638.01,1.06169438,23:59:00,2019-01-17
3701056,3638.01,3640.99,3636.98,3640.99,1.7488605,00:00:00,2019-01-18
3701057,3641.9,3641.9,3641.9,3641.9,0.00572351,00:01:00,2019-01-18
3701058,3641.01,3641.01,3640.57,3640.57,0.21908607,00:02:00,2019-01-18
3701059,3641.24,3641.24,3637.01,3637.01,5.38770312,00:03:00,2019-01-18
3701060,3638.22,3638.22,3638.22,3638.22,1.46781864,00:04:00,2019-01-18
3701061,3641.54,3641.54,3641.54,3641.54,0.05195123,00:05:00,2019-01-18
3701062,3641.54,3641.54,3641.54,3641.54,0.03161889,00:06:00,2019-01-18
3701063,3640.64,3641.54,3640.64,3640.64,3.60273977,00:07:00,2019-01-18
3701064,3639.01,3639.01,3636.83,3636.83,1.16,00:08:00,2019-01-18
3701065,3637.93,3639.02,3636.84,3636.84,0.54628502,00:09:00,2019-01-18
3701066,3636.84,3636.84,3636.84,3636.84,6.68620026,00:10:00,2019-01-18
3701067,3635.08,3635.08,3634.07,3634.07,1.203094,00:11:00,2019-01-18
3701068,3633.81,3635.58,3633.81,3634.61,6.43229358,00:12:00,2019-01-18
3701069,3633.66,3633.66,3633.4,3633.4,0.30617607,00:13:00,2019-01-18
3701070,3635.12,3635.12,3635.12,3635.12,0.009158,00:14:00,2019-01-18
3701071,3634.91,3637.56,3634.09,3637.56,0.89924142,00:15:00,2019-01-18
3701072,3634.8,3634.8,3634.8,3634.8,0.5,00:16:00,2019-01-18
3701073,3636.31,3636.31,3636.31,3636.31,0.10014181,00:17:00,2019-01-18
3701074,3636.31,3636.31,3634.09,3634.09,2.46280575,00:18:00,2019-01-18
3701075,3635.58,3637.24,3635.58,3637.15,0.20510978,00:19:00,2019-01-18
3701076,3637.04,3637.04,3637.04,3637.04,0.09358565,00:20:00,2019-01-18
3701078,3635.93,3635.93,3634.96,3634.96,2.21564746,00:22:00,2019-01-18
3701079,3633.34,3633.35,3630.59,3630.59,1.53498594,00:23:00,2019-01-18
3701081,3630.0,3630.0,3627.1,3627.1,0.38416267,00:25:00,2019-01-18
3701082,3628.79,3630.73,3628.79,3630.73,2.84481509,00:26:00,2019-01-18
3701083,3630.73,3630.73,3629.76,3630.73,2.28876389,00:27:00,2019-01-18
3701084,3630.73,3630.81,3629.63,3629.63,0.32764888,00:28:00,2019-01-18
3701085,3628.22,3628.77,3628.22,3628.77,0.04034394,00:29:00,2019-01-18
3701086,3628.18,3629.12,3627.65,3627.65,0.90171224,00:30:00,2019-01-18
3701087,3628.91,3628.91,3628.88,3628.88,2.61076109,00:31:00,2019-01-18
3701088,3627.81,3627.81,3627.81,3627.81,0.9106791,00:32:00,2019-01-18
3701089,3628.91,3629.63,3628.6,3628.6,0.06452172,00:33:00,2019-01-18
3701090,3629.63,3629.63,3629.0,3629.0,0.03270873,00:34:00,2019-01-18
3701091,3629.99,3631.59,3629.99,3631.59,1.09374676,00:35:00,2019-01-18
3701092,3631.29,3632.72,3631.29,3632.72,0.42891697,00:36:00,2019-01-18
3701093,3629.17,3632.49,3629.17,3632.49,1.00555247,00:37:00,2019-01-18
3701094,3632.49,3632.49,3632.49,3632.49,1.54595217,00:38:00,2019-01-18
3701095,3629.17,3629.17,3629.17,3629.17,0.138,00:39:00,2019-01-18
3701097,3629.17,3629.17,3629.17,3629.17,0.02408,00:41:00,2019-01-18
3701098,3629.17,3632.08,3629.17,3632.08,1.65321004,00:42:00,2019-01-18
3701099,3632.08,3632.08,3632.08,3632.08,0.05322294,00:43:00,2019-01-18
3701100,3631.8,3631.8,3631.8,3631.8,0.05508534,00:44:00,2019-01-18
3701101,3631.66,3631.66,3631.66,3631.66,0.004587,00:45:00,2019-01-18
3701103,3631.65,3631.65,3628.08,3628.08,2.9717957000000004,00:47:00,2019-01-18
3701104,3626.9,3628.37,3626.89,3628.37,0.50404676,00:48:00,2019-01-18
3701105,3624.0,3625.78,3619.88,3623.11,5.37950889,00:49:00,2019-01-18
3701106,3623.6,3627.84,3623.6,3624.56,8.894683500000001,00:50:00,2019-01-18
3701107,3626.47,3628.69,3626.47,3628.6,0.1166969,00:51:00,2019-01-18
3701108,3627.11,3627.11,3625.19,3626.36,0.55923862,00:52:00,2019-01-18
3701109,3627.51,3629.33,3627.51,3629.33,3.105,00:53:00,2019-01-18
3701113,3630.24,3630.24,3628.18,3630.23,1.17516483,00:57:00,2019-01-18
3701114,3630.04,3630.25,3630.04,3630.25,2.9037039,00:58:00,2019-01-18
3701115,3629.38,3631.52,3629.38,3631.52,0.99125955,00:59:00,2019-01-18
3701117,3632.36,3632.36,3632.36,3632.36,0.015,01:01:00,2019-01-18
3701118,3633.27,3635.51,3633.27,3635.28,3.20633751,01:02:00,2019-01-18
3701119,3635.28,3635.28,3634.22,3634.22,0.21092606,01:03:00,2019-01-18
3701121,3633.32,3634.32,3633.32,3634.32,0.4047245,01:05:00,2019-01-18
3701122,3633.74,3633.74,3633.74,3633.74,0.12252201,01:06:00,2019-01-18
3701123,3633.16,3636.78,3632.37,3636.78,2.08280009,01:07:00,2019-01-18
3701124,3634.39,3634.39,3632.21,3633.4,0.4021907,01:08:00,2019-01-18
3701125,3633.4,3633.4,3632.94,3632.94,0.0288853,01:09:00,2019-01-18
3701126,3632.94,3632.94,3629.87,3629.87,0.06621458,01:10:00,2019-01-18
