,Open,High,Low,Close,Volume,Time,Date
3754883,4135.21,4135.31,4133.83,4133.83,1.8575122,09:07:00,2019-02-24
3754884,4133.49,4133.49,4132.0,4132.0,3.13729776,09:08:00,2019-02-24
3754885,4131.04,4137.47,4131.04,4137.47,13.38403375,09:09:00,2019-02-24
3754886,4137.45,4145.42,4136.77,4140.32,124.27039316,09:10:00,2019-02-24
3754887,4140.51,4153.74,4140.29,4141.05,87.37774818,09:11:00,2019-02-24
3754888,4139.07,4148.42,4139.07,4141.5,54.021,09:12:00,2019-02-24
3754889,4137.26,4137.26,4137.26,4137.26,0.03,09:13:00,2019-02-24
3754890,4137.29,4139.57,4137.29,4139.57,0.33998907,09:14:00,2019-02-24
3754891,4141.5,4141.5,4141.49,4141.49,1.06764905,09:15:00,2019-02-24
3754892,4140.55,4142.39,4137.36,4138.37,8.94704669,09:16:00,2019-02-24
3754893,4138.35,4140.07,4138.35,4138.66,3.57531288,09:17:00,2019-02-24
3754894,4140.05,4141.82,4140.05,4140.62,0.989713,09:18:00,2019-02-24
3754895,4140.62,4141.69,4137.0,4137.0,0.90886104,09:19:00,2019-02-24
3754896,4136.14,4136.85,4134.17,4134.17,9.34397579,09:20:00,2019-02-24
3754897,4136.57,4137.94,4136.57,4137.94,3.042,09:21:00,2019-02-24
3754898,4136.36,4136.36,4135.0,4135.0,2.7508334,09:22:00,2019-02-24
3754899,4134.99,4135.0,4134.62,4134.62,4.06411601,09:23:00,2019-02-24
3754900,4130.65,4134.55,4130.65,4134.55,1.93226967,09:24:00,2019-02-24
3754901,4135.0,4136.78,4133.63,4133.63,11.80334593,09:25:00,2019-02-24
3754903,4131.88,4132.0,4129.29,4130.14,4.55499644,09:27:00,2019-02-24
3754904,4130.14,4130.14,4130.14,4130.14,2.20756267,09:28:00,2019-02-24
3754905,4130.05,4132.63,4130.05,4132.63,0.042,09:29:00,2019-02-24
3754907,4130.8,4130.8,4129.29,4129.58,1.08393301,09:31:00,2019-02-24
3754908,4130.93,4132.3,4130.93,4132.3,0.13379908,09:32:00,2019-02-24
3754909,4132.58,4134.93,4132.57,4134.84,11.571145399999999,09:33:00,2019-02-24
3754910,4134.85,4134.86,4134.67,4134.69,9.12560748,09:34:00,2019-02-24
3754911,4134.69,4134.69,4134.69,4134.69,9.70446381,09:35:00,2019-02-24
3754912,4131.26,4131.26,4123.95,4123.95,1.40787271,09:36:00,2019-02-24
3754913,4121.09,4126.0,4121.09,4125.98,17.50286515,09:37:00,2019-02-24
3754914,4126.64,4127.97,4124.98,4125.04,1.42773988,09:38:00,2019-02-24
3754915,4127.34,4127.34,4126.63,4126.63,0.12371199999999999,09:39:00,2019-02-24
3754916,4126.5,4127.52,4126.5,4127.51,0.084,09:40:00,2019-02-24
3754917,4127.0,4127.0,4126.02,4126.02,0.23232060000000002,09:41:00,2019-02-24
3754918,4125.37,4126.8,4124.83,4125.37,6.68713577,09:42:00,2019-02-24
3754919,4126.93,4126.93,4126.93,4126.93,0.042,09:43:00,2019-02-24
3754920,4127.71,4128.31,4127.71,4128.18,4.063,09:44:00,2019-02-24
3754921,4128.31,4132.5,4128.3,4132.5,11.28267403,09:45:00,2019-02-24
3754922,4132.13,4132.51,4132.02,4132.47,13.47282072,09:46:00,2019-02-24
3754923,4130.37,4130.37,4130.37,4130.37,2.904,09:47:00,2019-02-24
3754924,4130.39,4132.81,4130.39,4132.81,4.54228092,09:48:00,2019-02-24
3754925,4133.81,4133.81,4133.81,4133.81,0.021,09:49:00,2019-02-24
3754926,4133.81,4134.69,4132.77,4134.16,0.58470421,09:50:00,2019-02-24
3754927,4134.16,4134.16,4132.85,4132.85,0.02427364,09:51:00,2019-02-24
3754928,4132.0,4132.71,4129.8,4129.8,1.98107989,09:52:00,2019-02-24
3754930,4131.8,4131.81,4130.74,4130.74,0.33153306,09:54:00,2019-02-24
3754931,4130.99,4131.79,4130.99,4131.79,0.092348,09:55:00,2019-02-24
3754932,4129.34,4131.79,4129.34,4131.79,1.2192586,09:56:00,2019-02-24
3754933,4131.8,4132.74,4131.8,4132.74,2.19760012,09:57:00,2019-02-24
3754934,4132.74,4132.74,4132.72,4132.74,0.12985785,09:58:00,2019-02-24
3754935,4134.0,4134.47,4133.86,4134.46,5.55604962,09:59:00,2019-02-24
3754936,4134.46,4134.49,4133.67,4134.47,0.98240029,10:00:00,2019-02-24
3754937,4134.79,4135.11,4134.79,4135.11,0.21066999999999997,10:01:00,2019-02-24
3754938,4135.84,4138.23,4135.84,4138.21,9.20102111,10:02:00,2019-02-24
3754939,4137.93,4139.56,4137.93,4138.0,5.71836422,10:03:00,2019-02-24
3754940,4135.23,4135.23,4133.93,4134.0,15.113536999999999,10:04:00,2019-02-24
3754942,4133.13,4138.44,4133.13,4138.42,14.53913142,10:06:00,2019-02-24
3754943,4138.07,4138.07,4135.71,4135.71,0.81197598,10:07:00,2019-02-24
3754944,4137.0,4138.86,4137.0,4138.21,0.25050132,10:08:00,2019-02-24
3754945,4137.46,4137.83,4134.95,4134.95,3.42600237,10:09:00,2019-02-24
3754946,4137.44,4140.46,4137.03,4139.27,3.97939513,10:10:00,2019-02-24
3754947,4138.89,4139.15,4136.46,4136.46,0.19918146,10:11:00,2019-02-24
3754949,4134.06,4135.31,4132.9,4133.92,1.80374402,10:13:00,2019-02-24
3754950,4133.57,4133.57,4132.57,4132.61,1.85693227,10:14:00,2019-02-24
3754951,4133.63,4133.63,4128.01,4128.01,18.682000000000002,10:15:00,2019-02-24
3754952,4128.53,4133.91,4127.62,4133.91,7.18261983,10:16:00,2019-02-24
3754953,4131.22,4132.17,4127.86,4128.04,11.53745845,10:17:00,2019-02-24
3754954,4129.44,4129.44,4129.44,4129.44,0.013547,10:18:00,2019-02-24
3754957,4131.89,4132.55,4129.17,4132.55,6.42578907,10:21:00,2019-02-24
3754958,4132.2,4134.64,4131.91,4134.64,2.00542664,10:22:00,2019-02-24
3754959,4133.08,4133.08,4133.08,4133.08,0.039868,10:23:00,2019-02-24
3754961,4133.23,4133.23,4130.84,4130.84,4.15977853,10:25:00,2019-02-24
3754962,4131.6,4132.71,4131.6,4132.66,0.44168418,10:26:00,2019-02-24
3754963,4132.7,4136.06,4132.7,4134.17,4.21412214,10:27:00,2019-02-24
3754964,4133.32,4136.32,4133.32,4136.32,0.58737357,10:28:00,2019-02-24
3754965,4136.82,4137.82,4136.82,4137.55,0.91378277,10:29:00,2019-02-24
3754966,4133.74,4134.92,4133.74,4134.92,3.0210000000000004,10:30:00,2019-02-24
3754967,4135.7,4135.7,4134.89,4134.89,0.079099,10:31:00,2019-02-24
3754968,4135.88,4136.46,4135.88,4136.1,0.40612891,10:32:00,2019-02-24
3754969,4136.1,4136.36,4133.09,4136.34,1.64892108,10:33:00,2019-02-24
3754970,4137.46,4137.46,4137.46,4137.46,0.021,10:34:00,2019-02-24
3754971,4134.12,4135.19,4132.8,4134.47,10.78337363,10:35:00,2019-02-24
3754972,4134.49,4138.06,4134.49,4137.85,3.01691689,10:36:00,2019-02-24
3754973,4135.94,4135.94,4135.94,4135.94,1.10798314,10:37:00,2019-02-24
3754974,4137.85,4137.85,4137.85,4137.85,1.65571141,10:38:00,2019-02-24
3754975,4136.18,4136.18,4135.95,4135.95,0.04622445,10:39:00,2019-02-24
3754976,4135.94,4138.68,4135.94,4138.68,5.05611434,10:40:00,2019-02-24
3754977,4135.15,4136.97,4134.46,4136.97,1.15524358,10:41:00,2019-02-24
3754978,4135.62,4136.15,4135.62,4136.15,4.34555562,10:42:00,2019-02-24
3754979,4134.56,4134.56,4134.56,4134.56,2.12109634,10:43:00,2019-02-24
3754980,4135.77,4136.97,4135.77,4136.97,22.74361887,10:44:00,2019-02-24
3754981,4136.78,4136.78,4136.78,4136.78,0.10652729,10:45:00,2019-02-24
3754982,4136.35,4136.35,4136.35,4136.35,0.01780901,10:46:00,2019-02-24
3754983,4136.92,4137.22,4136.3,4136.3,0.17887175,10:47:00,2019-02-24
3754984,4136.65,4138.07,4136.65,4138.07,0.06758866,10:48:00,2019-02-24
3754985,4138.48,4140.57,4138.48,4140.57,7.57101156,10:49:00,2019-02-24
3754986,4138.57,4138.57,4133.49,4134.57,16.31771251,10:50:00,2019-02-24
3754987,4136.0,4137.0,4136.0,4137.0,16.01470858,10:51:00,2019-02-24
3754988,4135.91,4135.91,4133.94,4133.94,0.130417,10:52:00,2019-02-24
3754989,4135.25,4135.25,4135.25,4135.25,1.00033855,10:53:00,2019-02-24
3754990,4135.43,4136.74,4135.43,4136.74,4.23928496,10:54:00,2019-02-24
3754991,4136.74,4136.74,4136.74,4136.74,0.10541800000000001,10:55:00,2019-02-24
3754992,4136.74,4137.0,4136.74,4137.0,3.22205262,10:56:00,2019-02-24
3754993,4135.29,4135.51,4135.29,4135.31,2.40964273,10:57:00,2019-02-24
3754996,4136.58,4136.93,4134.35,4134.35,3.23315131,11:00:00,2019-02-24
3754997,4134.35,4134.36,4134.35,4134.36,0.21993800000000002,11:01:00,2019-02-24
3754998,4134.36,4136.51,4134.36,4136.51,1.03775154,11:02:00,2019-02-24
3754999,4136.49,4136.49,4135.53,4135.53,0.18880133,11:03:00,2019-02-24
3755000,4134.66,4134.66,4134.66,4134.66,0.129249,11:04:00,2019-02-24
3755001,4134.66,4134.66,4134.66,4134.66,0.242429,11:05:00,2019-02-24
3755002,4134.66,4137.07,4134.66,4137.07,0.94461138,11:06:00,2019-02-24
3755003,4137.42,4137.42,4136.07,4136.07,0.80612892,11:07:00,2019-02-24
3755004,4136.78,4136.78,4136.1,4136.1,0.28228118,11:08:00,2019-02-24
3755005,4136.78,4136.78,4136.78,4136.78,0.216153,11:09:00,2019-02-24
3755006,4136.78,4137.64,4136.78,4137.21,0.39593988,11:10:00,2019-02-24
3755007,4137.13,4138.33,4137.13,4138.33,0.17079956,11:11:00,2019-02-24
3755008,4137.36,4137.36,4137.36,4137.36,0.49056549,11:12:00,2019-02-24
3755010,4136.1,4137.9,4136.1,4136.94,0.10141886,11:14:00,2019-02-24
3755011,4137.51,4139.07,4137.51,4139.07,4.66946397,11:15:00,2019-02-24
3755012,4139.73,4139.73,4139.73,4139.73,0.69062989,11:16:00,2019-02-24
3755013,4139.7,4139.73,4139.7,4139.72,7.80035613,11:17:00,2019-02-24
3755014,4139.73,4140.07,4139.73,4139.75,4.91453092,11:18:00,2019-02-24
3755015,4139.7,4139.7,4139.7,4139.7,0.06084306,11:19:00,2019-02-24
3755016,4138.77,4138.77,4138.25,4138.25,0.44015245,11:20:00,2019-02-24
3755017,4137.28,4137.28,4136.0,4137.0,12.0008746,11:21:00,2019-02-24
3755018,4137.0,4139.07,4137.0,4139.07,5.841996900000001,11:22:00,2019-02-24
3755019,4136.01,4136.01,4136.01,4136.01,0.0362453,11:23:00,2019-02-24
3755020,4141.49,4141.49,4137.75,4137.75,4.39342665,11:24:00,2019-02-24
3755021,4137.75,4140.17,4137.75,4140.17,14.49895191,11:25:00,2019-02-24
3755022,4141.07,4141.07,4141.07,4141.07,2.42,11:26:00,2019-02-24
3755023,4139.79,4139.79,4136.94,4139.41,16.68094811,11:27:00,2019-02-24
3755024,4136.84,4136.84,4136.0,4136.01,5.3972584,11:28:00,2019-02-24
3755025,4136.01,4136.01,4136.01,4136.01,0.0061159,11:29:00,2019-02-24
3755026,4137.33,4138.32,4135.0,4135.77,2.4401158,11:30:00,2019-02-24
3755027,4138.0,4138.06,4138.0,4138.06,0.18185722,11:31:00,2019-02-24
3755028,4136.0,4136.0,4134.0,4134.0,18.15780775,11:32:00,2019-02-24
3755029,4134.8,4138.38,4134.8,4137.56,10.12104079,11:33:00,2019-02-24
3755030,4137.73,4137.73,4133.0,4133.0,6.24681051,11:34:00,2019-02-24
3755031,4134.12,4136.58,4134.12,4136.58,2.0,11:35:00,2019-02-24
3755032,4136.23,4136.23,4135.74,4135.74,0.25144576,11:36:00,2019-02-24
3755033,4134.53,4134.53,4133.52,4133.52,0.41079985,11:37:00,2019-02-24
3755034,4134.52,4134.52,4134.25,4134.25,0.44896439,11:38:00,2019-02-24
3755035,4133.43,4133.98,4131.57,4133.0,5.97620111,11:39:00,2019-02-24
3755036,4132.29,4132.29,4130.71,4131.46,0.78525834,11:40:00,2019-02-24
3755037,4131.46,4135.0,4131.46,4135.0,5.81449542,11:41:00,2019-02-24
3755038,4131.45,4131.45,4131.12,4131.12,0.91897456,11:42:00,2019-02-24
3755039,4131.12,4132.19,4131.12,4132.19,0.29619442,11:43:00,2019-02-24
3755040,4134.05,4134.05,4132.65,4132.65,0.559592,11:44:00,2019-02-24
3755042,4133.84,4136.53,4133.84,4135.13,2.45472495,11:46:00,2019-02-24
3755043,4135.11,4135.45,4132.44,4132.85,2.8620628,11:47:00,2019-02-24
3755044,4133.77,4134.46,4131.93,4131.93,1.38296696,11:48:00,2019-02-24
3755046,4133.57,4133.57,4133.57,4133.57,0.014622,11:50:00,2019-02-24
3755047,4129.3,4129.94,4127.68,4127.68,0.09637674,11:51:00,2019-02-24
3755048,4127.68,4130.7,4125.57,4130.61,16.35404017,11:52:00,2019-02-24
3755049,4129.81,4129.81,4128.05,4128.05,0.81961038,11:53:00,2019-02-24
3755050,4128.93,4128.98,4128.93,4128.98,0.49352314,11:54:00,2019-02-24
3755052,4131.24,4134.56,4131.24,4134.56,11.455,11:56:00,2019-02-24
3755053,4134.57,4134.57,4134.57,4134.57,0.80277668,11:57:00,2019-02-24
3755054,4131.61,4131.61,4131.61,4131.61,1.77799103,11:58:00,2019-02-24
3755056,4130.0,4131.04,4130.0,4131.04,1.1827,12:00:00,2019-02-24
3755058,4133.83,4133.83,4133.83,4133.83,0.88096672,12:02:00,2019-02-24
3755059,4132.83,4132.83,4130.82,4130.82,1.7080000000000002,12:03:00,2019-02-24
3755060,4130.21,4130.21,4130.0,4130.0,1.0140280000000002,12:04:00,2019-02-24
3755061,4129.93,4129.93,4127.04,4127.04,16.238,12:05:00,2019-02-24
3755062,4129.92,4129.92,4129.92,4129.92,0.0331,12:06:00,2019-02-24
3755063,4129.91,4129.91,4129.69,4129.69,2.00235515,12:07:00,2019-02-24
3755065,4129.91,4131.39,4128.7,4131.39,1.43195752,12:09:00,2019-02-24
3755066,4129.69,4129.69,4129.69,4129.69,0.30428669,12:10:00,2019-02-24
3755067,4129.69,4129.69,4129.69,4129.69,0.15077961,12:11:00,2019-02-24
3755068,4126.58,4126.58,4126.58,4126.58,0.90093982,12:12:00,2019-02-24
3755069,4127.61,4127.61,4127.61,4127.61,1.0,12:13:00,2019-02-24
3755070,4128.64,4128.64,4127.59,4127.59,1.094618,12:14:00,2019-02-24
3755071,4126.57,4126.57,4124.16,4124.16,1.17561631,12:15:00,2019-02-24
3755073,4122.15,4122.15,4118.55,4120.14,13.67652806,12:17:00,2019-02-24
3755074,4120.14,4123.95,4120.14,4123.95,6.51228709,12:18:00,2019-02-24
3755075,4120.43,4120.43,4088.65,4094.45,110.74492777,12:19:00,2019-02-24
3755076,4094.45,4116.56,4094.2,4115.49,28.42572695,12:20:00,2019-02-24
3755077,4115.56,4115.56,4115.56,4115.56,0.49584799999999996,12:21:00,2019-02-24
3755078,4113.34,4113.34,4112.15,4112.15,9.44621102,12:22:00,2019-02-24
3755079,4116.06,4116.3,4112.44,4114.48,2.71520644,12:23:00,2019-02-24
3755080,4114.11,4119.54,4114.11,4118.41,11.15760708,12:24:00,2019-02-24
3755081,4120.0,4126.57,4120.0,4125.77,7.22872842,12:25:00,2019-02-24
3755082,4126.55,4127.57,4125.27,4125.27,3.0724694,12:26:00,2019-02-24
3755083,4124.82,4125.42,4122.99,4124.9,4.38141055,12:27:00,2019-02-24
3755084,4124.0,4124.0,4119.9,4119.9,5.36700071,12:28:00,2019-02-24
3755085,4119.76,4123.64,4119.7,4123.64,1.27461642,12:29:00,2019-02-24
3755086,4121.5,4121.5,4119.93,4120.02,2.28484191,12:30:00,2019-02-24
3755087,4120.85,4120.85,4115.0,4119.99,77.01940667,12:31:00,2019-02-24
3755088,4116.84,4119.94,4116.84,4119.94,0.25656967,12:32:00,2019-02-24
3755089,4118.82,4118.82,4118.82,4118.82,0.026364,12:33:00,2019-02-24
3755090,4117.87,4117.87,4113.19,4115.58,19.29235187,12:34:00,2019-02-24
3755091,4115.54,4115.54,4115.54,4115.54,0.016309999999999998,12:35:00,2019-02-24
3755092,4114.0,4115.76,4114.0,4115.76,2.42757787,12:36:00,2019-02-24
3755093,4115.76,4116.65,4115.0,4116.2,6.96015729,12:37:00,2019-02-24
3755094,4116.2,4117.44,4116.2,4117.44,0.38320349,12:38:00,2019-02-24
3755095,4117.56,4117.56,4117.56,4117.56,0.51,12:39:00,2019-02-24
3755097,4116.07,4116.07,4116.07,4116.07,1.34872673,12:41:00,2019-02-24
3755098,4116.07,4116.07,4113.96,4113.96,0.55516894,12:42:00,2019-02-24
3755099,4113.36,4113.36,4113.36,4113.36,0.14660222,12:43:00,2019-02-24
3755100,4114.2,4114.2,4111.27,4111.27,0.03863878,12:44:00,2019-02-24
3755101,4110.0,4111.08,4109.62,4111.08,0.21063531,12:45:00,2019-02-24
3755102,4112.34,4114.21,4112.34,4114.21,0.49131452,12:46:00,2019-02-24
3755103,4115.05,4115.05,4113.24,4113.24,0.64750763,12:47:00,2019-02-24
3755104,4115.94,4115.94,4114.08,4115.84,2.0854470000000003,12:48:00,2019-02-24
3755105,4117.06,4117.06,4114.88,4114.88,1.375027,12:49:00,2019-02-24
3755106,4116.56,4116.56,4116.56,4116.56,0.08090432,12:50:00,2019-02-24
3755107,4112.61,4112.61,4112.61,4112.61,0.013607,12:51:00,2019-02-24
3755108,4108.97,4111.03,4108.97,4111.03,3.58258484,12:52:00,2019-02-24
3755109,4113.07,4113.07,4112.15,4112.2,1.8719999999999999,12:53:00,2019-02-24
3755110,4107.59,4108.21,4103.19,4103.5,2.74118444,12:54:00,2019-02-24
3755111,4103.87,4108.24,4103.87,4108.24,7.03298991,12:55:00,2019-02-24
3755112,4107.52,4110.81,4107.52,4110.81,4.06253607,12:56:00,2019-02-24
3755113,4107.0,4107.59,4107.0,4107.59,1.02593377,12:57:00,2019-02-24
3755114,4108.45,4111.05,4108.45,4111.02,3.29113208,12:58:00,2019-02-24
3755115,4106.21,4108.76,4106.21,4108.76,1.90389,12:59:00,2019-02-24
3755116,4105.59,4106.52,4102.12,4105.43,3.21827806,13:00:00,2019-02-24
3755117,4106.76,4108.56,4106.76,4107.0,5.61691457,13:01:00,2019-02-24
3755118,4108.55,4110.06,4108.55,4110.06,3.83630674,13:02:00,2019-02-24
3755119,4112.71,4114.73,4111.25,4114.73,2.0890993000000004,13:03:00,2019-02-24
3755120,4113.59,4114.74,4113.59,4114.74,0.48109129,13:04:00,2019-02-24
3755121,4116.55,4116.55,4112.17,4114.7,1.31654513,13:05:00,2019-02-24
3755122,4114.59,4114.59,4114.59,4114.59,0.010986,13:06:00,2019-02-24
3755123,4115.56,4117.3,4115.56,4116.35,1.65990477,13:07:00,2019-02-24
3755124,4116.55,4116.56,4114.79,4114.79,0.52703191,13:08:00,2019-02-24
3755125,4115.46,4115.46,4115.46,4115.46,0.016447999999999997,13:09:00,2019-02-24
3755126,4115.06,4115.43,4115.05,4115.05,2.71304811,13:10:00,2019-02-24
3755127,4116.56,4118.26,4116.56,4118.26,0.14901,13:11:00,2019-02-24
3755128,4115.09,4116.09,4114.17,4114.17,0.1665459,13:12:00,2019-02-24
3755129,4116.09,4116.09,4116.09,4116.09,0.18385456,13:13:00,2019-02-24
3755130,4114.03,4122.19,4109.07,4115.8,205.07778743,13:14:00,2019-02-24
3755131,4115.55,4116.06,4115.55,4116.06,0.551632,13:15:00,2019-02-24
3755132,4116.06,4117.29,4115.55,4117.29,4.13490338,13:16:00,2019-02-24
3755134,4117.29,4117.29,4117.29,4117.29,0.33801192,13:18:00,2019-02-24
3755135,4117.08,4117.78,4117.08,4117.78,0.04623719,13:19:00,2019-02-24
3755136,4117.06,4117.06,4117.06,4117.06,0.4,13:20:00,2019-02-24
3755137,4118.78,4118.78,4118.46,4118.6,0.25216414,13:21:00,2019-02-24
3755138,4120.0,4121.97,4116.37,4116.37,7.70658006,13:22:00,2019-02-24
3755139,4116.37,4116.37,4116.37,4116.37,0.26644835,13:23:00,2019-02-24
3755140,4112.76,4112.94,4112.76,4112.94,0.508598,13:24:00,2019-02-24
3755141,4114.97,4114.97,4114.34,4114.79,0.54147615,13:25:00,2019-02-24
3755142,4114.96,4114.96,4114.1,4114.1,0.13904447,13:26:00,2019-02-24
3755143,4114.96,4117.04,4114.96,4115.92,2.24982393,13:27:00,2019-02-24
3755144,4116.77,4117.19,4114.7,4115.1,0.15327978,13:28:00,2019-02-24
3755145,4114.79,4114.79,4111.68,4111.68,0.18100000000000002,13:29:00,2019-02-24
3755146,4113.16,4113.44,4112.19,4113.15,3.38461878,13:30:00,2019-02-24
3755147,4110.13,4110.13,4107.94,4107.94,1.87478619,13:31:00,2019-02-24
3755148,4109.47,4109.47,4106.25,4106.25,9.20937134,13:32:00,2019-02-24
3755149,4107.68,4107.68,4106.75,4107.68,5.47128657,13:33:00,2019-02-24
3755150,4107.67,4108.06,4094.0,4094.0,16.31093237,13:34:00,2019-02-24
3755151,4094.0,4105.31,4093.0,4100.06,21.8790354,13:35:00,2019-02-24
3755152,4106.14,4106.41,4106.14,4106.41,0.58066939,13:36:00,2019-02-24
3755153,4106.14,4106.14,4102.41,4102.41,6.24419297,13:37:00,2019-02-24
3755154,4103.49,4103.49,4102.24,4102.24,0.50908025,13:38:00,2019-02-24
3755155,4100.48,4100.95,4099.0,4100.95,0.54519958,13:39:00,2019-02-24
3755156,4102.05,4105.15,4102.05,4105.15,0.52,13:40:00,2019-02-24
3755157,4107.06,4107.06,4107.05,4107.05,0.513641,13:41:00,2019-02-24
3755158,4106.48,4106.48,4103.06,4103.06,2.598447,13:42:00,2019-02-24
3755159,4102.98,4103.06,4102.93,4103.05,2.96474557,13:43:00,2019-02-24
3755160,4103.05,4103.06,4102.77,4102.77,1.24287536,13:44:00,2019-02-24
3755161,4103.06,4103.45,4102.03,4103.45,3.606164,13:45:00,2019-02-24
3755162,4102.94,4103.83,4102.94,4103.04,1.086252,13:46:00,2019-02-24
3755163,4101.68,4101.68,4099.97,4100.1,1.08588726,13:47:00,2019-02-24
3755164,4100.73,4102.16,4100.73,4100.88,0.39521784,13:48:00,2019-02-24
3755165,4104.0,4104.0,4104.0,4104.0,0.1,13:49:00,2019-02-24
3755166,4104.0,4104.0,4104.0,4104.0,0.012617,13:50:00,2019-02-24
3755167,4100.7,4100.7,4100.05,4100.05,0.02743839,13:51:00,2019-02-24
3755168,4098.58,4099.46,4097.31,4099.46,1.84306973,13:52:00,2019-02-24
3755169,4102.05,4102.05,4102.05,4102.05,0.00825769,13:53:00,2019-02-24
3755170,4100.0,4102.05,4100.0,4102.05,0.034954,13:54:00,2019-02-24
3755171,4101.65,4101.65,4100.12,4101.65,0.1022314,13:55:00,2019-02-24
3755172,4094.52,4095.19,4088.36,4091.6,15.37524239,13:56:00,2019-02-24
3755173,4091.58,4096.25,4079.08,4080.47,42.99906886,13:57:00,2019-02-24
3755174,4079.65,4079.65,4054.31,4077.76,55.91957592,13:58:00,2019-02-24
3755175,4079.15,4081.75,4076.74,4077.88,6.709181699999999,13:59:00,2019-02-24
3755176,4080.03,4086.73,4080.03,4086.73,2.16054262,14:00:00,2019-02-24
3755177,4083.76,4083.76,4072.6,4075.77,12.57251261,14:01:00,2019-02-24
3755178,4072.35,4072.35,4065.2,4071.46,7.24459319,14:02:00,2019-02-24
